name,longitude,latitude,issues,prov,key,scientificName,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,coordinateUncertaintyInMeters,stateProvince,year,month,day,eventDate,modified,lastInterpreted,references,license,isInCluster,geodeticDatum,class,countryCode,country,rightsHolder,identifier,http://unknown.org/nick,informationWithheld,verbatimEventDate,datasetName,collectionCode,verbatimLocality,gbifID,occurrenceID,taxonID,catalogNumber,recordedBy,institutionCode,eventTime,identifiedBy,identificationID,lifeStage,occurrenceRemarks,networkKeys,sex,establishmentMeans,continent,institutionKey,associatedOccurrences,institutionID,dynamicProperties,county,identificationVerificationStatus,eventRemarks,language,type,preparations,locationAccordingTo,locationRemarks,georeferencedDate,higherGeography,nomenclaturalCode,georeferencedBy,georeferenceProtocol,georeferenceVerificationStatus,endDayOfYear,locality,otherCatalogNumbers,organismID,previousIdentifications,identificationQualifier,samplingProtocol,accessRights,higherClassification,collectionID,georeferenceSources,taxonConceptID,associatedSequences,verbatimCoordinateSystem
"Panthera uncia (Schreber, 1775)",-106.663485,35.078382,"gass84,colmano,inmafu",gbif,3125631315,"Panthera uncia (Schreber, 1775)",b15d4952-7d20-46f1-8a3e-556a512b04c5,939ed180-aa7b-11db-8edf-b8a03c50a862,a957a663-2f17-415f-b1c8-5cf6398df8ed,US,DWC_ARCHIVE,2021-12-22T00:55:40.077+00:00,2021-12-22T01:02:30.106+00:00,284,2053a639-84c3-4be5-b8bc-96b6d88a976c,PRESERVED_SPECIMEN,PRESENT,5787213,1,44,359,732,9703,2435237,2435238,2435238,"Uncia uncia (Schreber, 1775)",Animalia,Chordata,Carnivora,Felidae,Uncia,Uncia uncia,Panthera,uncia,SPECIES,SYNONYM,VU,2021-05-02T00:00:00,500,New Mexico,2017,6,8,2017-06-08,2021-10-26T17:43:57.919+00:00,2021-12-22T01:02:30.106+00:00,http://arctos.database.museum/guid/MSB:Mamm:334661,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,NA,http://arctos.database.museum/guid/MSB:Mamm:334661?seid=5066292,NA,NA,6/8/2017,NA,http://arctos.database.museum/collection/MSB:Mamm,"Albuquerque BioPark Zoo, Albuquerque",3125631315,http://arctos.database.museum/guid/MSB:Mamm:334661?seid=5066292,NA,MSB:Mamm:334661,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",MSB,2017-06-08,ABQ BioPark,NA,NA,NA,,FEMALE,MANAGED,NORTH_AMERICA,8827b228-5892-444f-9ce9-f1e1d97ed133,(same individual as) GAN 8199615,MSB,sex=female;weight=27.28 kg;age=15 Years 23 Days;numeric age=15 years,Bernalillo County,relationship,Birth location: Idaho Falls Zoo at Tautphaus Park,en,PhysicalObject,blood,Serina S. Brady,RIO GRAND,2021-05-02 00:00:00,"North America, United States, New Mexico, Bernalillo County",ICZN,Serina S. Brady,not recorded,accepted,159,"Albuquerque BioPark Zoo, Albuquerque","Albuquerque Biopark Zoo Local ID=M03009, GAN=8199615, other identifier=Kachina",http://arctos.database.museum/guid/MSB:Mamm:334661,"[{""scientific_name"":""Panthera uncia"",""nature_of_id"":""relationship"",""accepted_id_fg"":1,""made_date"":""2021-05-02"",""short_citation"":null,""publication_id"":null,""identification_remarks"":null,""idby"":""ABQ BioPark"",""concept_label"":null}]",A,blood sample,http://vertnet.org/resources/norms.html,"Animalia, Chordata, Mammalia, Carnivora, Felidae, Panthera,",14,Google Earth,NA,NA,NA
"Panthera uncia (Schreber, 1775)",-106.663485,35.078382,"gass84,colmano,inmafu",gbif,3125631316,"Panthera uncia (Schreber, 1775)",b15d4952-7d20-46f1-8a3e-556a512b04c5,939ed180-aa7b-11db-8edf-b8a03c50a862,a957a663-2f17-415f-b1c8-5cf6398df8ed,US,DWC_ARCHIVE,2021-12-22T00:55:40.077+00:00,2021-12-22T01:02:30.106+00:00,284,2053a639-84c3-4be5-b8bc-96b6d88a976c,PRESERVED_SPECIMEN,PRESENT,5787213,1,44,359,732,9703,2435237,2435238,2435238,"Uncia uncia (Schreber, 1775)",Animalia,Chordata,Carnivora,Felidae,Uncia,Uncia uncia,Panthera,uncia,SPECIES,SYNONYM,VU,2021-05-02T00:00:00,500,New Mexico,2017,6,8,2017-06-08,2021-11-19T13:33:14.310+00:00,2021-12-22T01:02:30.106+00:00,http://arctos.database.museum/guid/MSB:Mamm:334665,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,NA,http://arctos.database.museum/guid/MSB:Mamm:334665?seid=5066296,NA,NA,6/8/2017,NA,http://arctos.database.museum/collection/MSB:Mamm,"Albuquerque BioPark Zoo, Albuquerque",3125631316,http://arctos.database.museum/guid/MSB:Mamm:334665?seid=5066296,NA,MSB:Mamm:334665,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",MSB,2017-06-08,ABQ BioPark,NA,NA,NA,,FEMALE,MANAGED,NORTH_AMERICA,8827b228-5892-444f-9ce9-f1e1d97ed133,(same individual as) GAN 8199615,MSB,sex=female;weight=27.28 kg;age=15 Years 23 Days;numeric age=15 years,Bernalillo County,relationship,Birth location: Idaho Falls Zoo at Tautphaus Park,en,PhysicalObject,serum,Serina S. Brady,RIO GRAND,2021-05-02 00:00:00,"North America, United States, New Mexico, Bernalillo County",ICZN,Serina S. Brady,not recorded,accepted,159,"Albuquerque BioPark Zoo, Albuquerque","Albuquerque Biopark Zoo Local ID=M03009, GAN=8199615, other identifier=Kachina",http://arctos.database.museum/guid/MSB:Mamm:334665,"[{""scientific_name"":""Panthera uncia"",""nature_of_id"":""relationship"",""accepted_id_fg"":1,""made_date"":""2021-05-02"",""short_citation"":null,""publication_id"":null,""identification_remarks"":null,""idby"":""ABQ BioPark"",""concept_label"":null}]",A,blood sample,http://vertnet.org/resources/norms.html,"Animalia, Chordata, Mammalia, Carnivora, Felidae, Panthera,",14,Google Earth,NA,NA,NA
"Panthera uncia (Schreber, 1775)",-106.663485,35.078382,"gass84,colmano,inmafu",gbif,3125632352,"Panthera uncia (Schreber, 1775)",b15d4952-7d20-46f1-8a3e-556a512b04c5,939ed180-aa7b-11db-8edf-b8a03c50a862,a957a663-2f17-415f-b1c8-5cf6398df8ed,US,DWC_ARCHIVE,2021-12-22T00:55:40.077+00:00,2021-12-22T01:02:30.424+00:00,284,2053a639-84c3-4be5-b8bc-96b6d88a976c,PRESERVED_SPECIMEN,PRESENT,5787213,1,44,359,732,9703,2435237,2435238,2435238,"Uncia uncia (Schreber, 1775)",Animalia,Chordata,Carnivora,Felidae,Uncia,Uncia uncia,Panthera,uncia,SPECIES,SYNONYM,VU,2021-05-02T00:00:00,500,New Mexico,2017,6,8,2017-06-08,2021-11-19T13:33:14.310+00:00,2021-12-22T01:02:30.424+00:00,http://arctos.database.museum/guid/MSB:Mamm:334580,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,NA,http://arctos.database.museum/guid/MSB:Mamm:334580?seid=5066210,NA,NA,6/8/2017,NA,http://arctos.database.museum/collection/MSB:Mamm,"Albuquerque BioPark Zoo, Albuquerque",3125632352,http://arctos.database.museum/guid/MSB:Mamm:334580?seid=5066210,NA,MSB:Mamm:334580,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",MSB,2017-06-08,ABQ BioPark,NA,NA,NA,,FEMALE,MANAGED,NORTH_AMERICA,8827b228-5892-444f-9ce9-f1e1d97ed133,(same individual as) GAN 8199615,MSB,sex=female;weight=27.28 kg;age=15 Years 23 Days;numeric age=15 years,Bernalillo County,relationship,Birth location: Idaho Falls Zoo at Tautphaus Park,en,PhysicalObject,serum,Serina S. Brady,RIO GRAND,2021-05-02 00:00:00,"North America, United States, New Mexico, Bernalillo County",ICZN,Serina S. Brady,not recorded,accepted,159,"Albuquerque BioPark Zoo, Albuquerque","Albuquerque Biopark Zoo Local ID=M03009, GAN=8199615, other identifier=Kachina",http://arctos.database.museum/guid/MSB:Mamm:334580,"[{""scientific_name"":""Panthera uncia"",""nature_of_id"":""relationship"",""accepted_id_fg"":1,""made_date"":""2021-05-02"",""short_citation"":null,""publication_id"":null,""identification_remarks"":null,""idby"":""ABQ BioPark"",""concept_label"":null}]",A,blood sample,http://vertnet.org/resources/norms.html,"Animalia, Chordata, Mammalia, Carnivora, Felidae, Panthera,",14,Google Earth,NA,NA,NA
"Panthera uncia (Schreber, 1775)",-106.663485,35.078382,"gass84,colmano,inmafu",gbif,3125637315,"Panthera uncia (Schreber, 1775)",b15d4952-7d20-46f1-8a3e-556a512b04c5,939ed180-aa7b-11db-8edf-b8a03c50a862,a957a663-2f17-415f-b1c8-5cf6398df8ed,US,DWC_ARCHIVE,2021-12-22T00:55:40.077+00:00,2021-12-22T01:02:53.253+00:00,284,2053a639-84c3-4be5-b8bc-96b6d88a976c,PRESERVED_SPECIMEN,PRESENT,5787213,1,44,359,732,9703,2435237,2435238,2435238,"Uncia uncia (Schreber, 1775)",Animalia,Chordata,Carnivora,Felidae,Uncia,Uncia uncia,Panthera,uncia,SPECIES,SYNONYM,VU,2021-05-02T00:00:00,500,New Mexico,2017,6,8,2017-06-08,2021-10-26T17:43:57.919+00:00,2021-12-22T01:02:53.253+00:00,http://arctos.database.museum/guid/MSB:Mamm:334660,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,NA,http://arctos.database.museum/guid/MSB:Mamm:334660?seid=5066291,NA,NA,6/8/2017,NA,http://arctos.database.museum/collection/MSB:Mamm,"Albuquerque BioPark Zoo, Albuquerque",3125637315,http://arctos.database.museum/guid/MSB:Mamm:334660?seid=5066291,NA,MSB:Mamm:334660,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",MSB,2017-06-08,ABQ BioPark,NA,NA,NA,,FEMALE,MANAGED,NORTH_AMERICA,8827b228-5892-444f-9ce9-f1e1d97ed133,(same individual as) GAN 8199615,MSB,sex=female;weight=27.28 kg;age=15 Years 23 Days;numeric age=15 years,Bernalillo County,relationship,Birth location: Idaho Falls Zoo at Tautphaus Park,en,PhysicalObject,blood,Serina S. Brady,RIO GRAND,2021-05-02 00:00:00,"North America, United States, New Mexico, Bernalillo County",ICZN,Serina S. Brady,not recorded,accepted,159,"Albuquerque BioPark Zoo, Albuquerque","Albuquerque Biopark Zoo Local ID=M03009, GAN=8199615, other identifier=Kachina",http://arctos.database.museum/guid/MSB:Mamm:334660,"[{""scientific_name"":""Panthera uncia"",""nature_of_id"":""relationship"",""accepted_id_fg"":1,""made_date"":""2021-05-02"",""short_citation"":null,""publication_id"":null,""identification_remarks"":null,""idby"":""ABQ BioPark"",""concept_label"":null}]",A,blood sample,http://vertnet.org/resources/norms.html,"Animalia, Chordata, Mammalia, Carnivora, Felidae, Panthera,",14,Google Earth,NA,NA,NA
"Panthera uncia (Schreber, 1775)",-106.663485,35.078382,"gass84,colmano,inmafu",gbif,3125641311,"Panthera uncia (Schreber, 1775)",b15d4952-7d20-46f1-8a3e-556a512b04c5,939ed180-aa7b-11db-8edf-b8a03c50a862,a957a663-2f17-415f-b1c8-5cf6398df8ed,US,DWC_ARCHIVE,2021-12-22T00:55:40.077+00:00,2021-12-22T01:02:52.838+00:00,284,2053a639-84c3-4be5-b8bc-96b6d88a976c,PRESERVED_SPECIMEN,PRESENT,5787213,1,44,359,732,9703,2435237,2435238,2435238,"Uncia uncia (Schreber, 1775)",Animalia,Chordata,Carnivora,Felidae,Uncia,Uncia uncia,Panthera,uncia,SPECIES,SYNONYM,VU,2021-05-02T00:00:00,500,New Mexico,2017,6,8,2017-06-08,2021-11-19T13:33:14.310+00:00,2021-12-22T01:02:52.838+00:00,http://arctos.database.museum/guid/MSB:Mamm:334663,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,NA,http://arctos.database.museum/guid/MSB:Mamm:334663?seid=5066294,NA,NA,6/8/2017,NA,http://arctos.database.museum/collection/MSB:Mamm,"Albuquerque BioPark Zoo, Albuquerque",3125641311,http://arctos.database.museum/guid/MSB:Mamm:334663?seid=5066294,NA,MSB:Mamm:334663,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",MSB,2017-06-08,ABQ BioPark,NA,NA,NA,,FEMALE,MANAGED,NORTH_AMERICA,8827b228-5892-444f-9ce9-f1e1d97ed133,(same individual as) GAN 8199615,MSB,sex=female;weight=27.28 kg;age=15 Years 23 Days;numeric age=15 years,Bernalillo County,relationship,Birth location: Idaho Falls Zoo at Tautphaus Park,en,PhysicalObject,serum,Serina S. Brady,RIO GRAND,2021-05-02 00:00:00,"North America, United States, New Mexico, Bernalillo County",ICZN,Serina S. Brady,not recorded,accepted,159,"Albuquerque BioPark Zoo, Albuquerque","Albuquerque Biopark Zoo Local ID=M03009, GAN=8199615, other identifier=Kachina",http://arctos.database.museum/guid/MSB:Mamm:334663,"[{""scientific_name"":""Panthera uncia"",""nature_of_id"":""relationship"",""accepted_id_fg"":1,""made_date"":""2021-05-02"",""short_citation"":null,""publication_id"":null,""identification_remarks"":null,""idby"":""ABQ BioPark"",""concept_label"":null}]",A,blood sample,http://vertnet.org/resources/norms.html,"Animalia, Chordata, Mammalia, Carnivora, Felidae, Panthera,",14,Google Earth,NA,NA,NA
"Panthera uncia (Schreber, 1775)",-106.663485,35.078382,"gass84,colmano,inmafu",gbif,3125644317,"Panthera uncia (Schreber, 1775)",b15d4952-7d20-46f1-8a3e-556a512b04c5,939ed180-aa7b-11db-8edf-b8a03c50a862,a957a663-2f17-415f-b1c8-5cf6398df8ed,US,DWC_ARCHIVE,2021-12-22T00:55:40.077+00:00,2021-12-22T01:02:46.588+00:00,284,2053a639-84c3-4be5-b8bc-96b6d88a976c,PRESERVED_SPECIMEN,PRESENT,5787213,1,44,359,732,9703,2435237,2435238,2435238,"Uncia uncia (Schreber, 1775)",Animalia,Chordata,Carnivora,Felidae,Uncia,Uncia uncia,Panthera,uncia,SPECIES,SYNONYM,VU,2021-05-02T00:00:00,500,New Mexico,2017,6,8,2017-06-08,2021-11-19T13:33:14.310+00:00,2021-12-22T01:02:46.588+00:00,http://arctos.database.museum/guid/MSB:Mamm:334664,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,NA,http://arctos.database.museum/guid/MSB:Mamm:334664?seid=5066295,NA,NA,6/8/2017,NA,http://arctos.database.museum/collection/MSB:Mamm,"Albuquerque BioPark Zoo, Albuquerque",3125644317,http://arctos.database.museum/guid/MSB:Mamm:334664?seid=5066295,NA,MSB:Mamm:334664,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",MSB,2017-06-08,ABQ BioPark,NA,NA,NA,,FEMALE,MANAGED,NORTH_AMERICA,8827b228-5892-444f-9ce9-f1e1d97ed133,(same individual as) GAN 8199615,MSB,sex=female;weight=27.28 kg;age=15 Years 23 Days;numeric age=15 years,Bernalillo County,relationship,Birth location: Idaho Falls Zoo at Tautphaus Park,en,PhysicalObject,serum,Serina S. Brady,RIO GRAND,2021-05-02 00:00:00,"North America, United States, New Mexico, Bernalillo County",ICZN,Serina S. Brady,not recorded,accepted,159,"Albuquerque BioPark Zoo, Albuquerque","Albuquerque Biopark Zoo Local ID=M03009, GAN=8199615, other identifier=Kachina",http://arctos.database.museum/guid/MSB:Mamm:334664,"[{""scientific_name"":""Panthera uncia"",""nature_of_id"":""relationship"",""accepted_id_fg"":1,""made_date"":""2021-05-02"",""short_citation"":null,""publication_id"":null,""identification_remarks"":null,""idby"":""ABQ BioPark"",""concept_label"":null}]",A,blood sample,http://vertnet.org/resources/norms.html,"Animalia, Chordata, Mammalia, Carnivora, Felidae, Panthera,",14,Google Earth,NA,NA,NA
"Panthera uncia (Schreber, 1775)",92.504936,47.44327,cdround,gbif,2557750815,"Panthera uncia (Schreber, 1775)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:46:30.913+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,5787213,1,44,359,732,9703,2435237,2435238,2435238,"Uncia uncia (Schreber, 1775)",Animalia,Chordata,Carnivora,Felidae,Uncia,Uncia uncia,Panthera,uncia,SPECIES,SYNONYM,VU,2020-01-10T22:05:07,26839,Hovd,2017,8,25,2017-08-25,2021-02-09T01:20:15.000+00:00,2021-12-08T05:46:30.913+00:00,https://www.inaturalist.org/observations/37466912,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,MN,Mongolia,Attila Steiner,37466912,attila21,Coordinate uncertainty increased to 26839m to protect threatened taxon,2017/08/25 12:51 PM CEST,iNaturalist research-grade observations,Observations,"Mankhan, Har Us Nuur, MN-HD, MN",2557750815,https://www.inaturalist.org/observations/37466912,74831,37466912,Attila Steiner,iNaturalist,10:51:00Z,Attila Steiner,83200218,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Panthera uncia (Schreber, 1775)",95.579702,32.788477,cdround,gbif,3302390672,"Panthera uncia (Schreber, 1775)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:03:52.184+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,5787213,1,44,359,732,9703,2435237,2435238,2435238,"Uncia uncia (Schreber, 1775)",Animalia,Chordata,Carnivora,Felidae,Uncia,Uncia uncia,Panthera,uncia,SPECIES,SYNONYM,VU,2021-06-01T09:47:08,29066,Qinghai,2017,8,26,2017-08-26,2021-11-11T07:15:46.000+00:00,2021-12-08T05:03:52.184+00:00,https://www.inaturalist.org/observations/81154698,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,CN,China,blackdogto,81154698,blackdogto,Coordinate uncertainty increased to 29066m to protect threatened taxon,2017/08/26 9:53 AM HKT,iNaturalist research-grade observations,Observations,"Gyêgu Tibetan, CN-QH, CN",3302390672,https://www.inaturalist.org/observations/81154698,74831,81154698,blackdogto,iNaturalist,01:53:00Z,blackdogto,179527404,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Panthera uncia (Schreber, 1775)",84.153336,28.783328,cdround,gbif,2984532313,"Panthera uncia (Schreber, 1775)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T06:40:25.217+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,5787213,1,44,359,732,9703,2435237,2435238,2435238,"Uncia uncia (Schreber, 1775)",Animalia,Chordata,Carnivora,Felidae,Uncia,Uncia uncia,Panthera,uncia,SPECIES,SYNONYM,VU,2018-08-07T20:49:01,29582,West,2017,10,21,2017-10-21,2021-02-22T18:42:50.000+00:00,2021-12-08T06:40:25.217+00:00,https://www.inaturalist.org/observations/15207094,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,NP,Nepal,Andrea Battisti,15207094,andrebatt,Coordinate uncertainty increased to 29582m at the request of the observer,2017/10/21 10:45 PM CEST,iNaturalist research-grade observations,Observations,"West, NP",2984532313,https://www.inaturalist.org/observations/15207094,74831,15207094,Andrea Battisti,iNaturalist,20:45:00Z,Andrea Battisti,32833040,NA,30mt tracks + faeces,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Panthera uncia (Schreber, 1775)",92.629997,45.709999,gass84,gbif,3348306562,"Panthera uncia (Schreber, 1775)",d8cd16ba-bb74-4420-821e-083f2bac17c2,ada9d123-ddb4-467d-8891-806ea8d94230,fb5e4c2a-579c-434b-a446-3a665dd732ad,GB,DWC_ARCHIVE,2021-11-22T15:29:19.146+00:00,2021-12-02T15:33:38.208+00:00,1,fbca90e3-8aed-48b1-84e3-369afbd000ce,PRESERVED_SPECIMEN,PRESENT,5787213,1,44,359,732,9703,2435237,2435238,2435238,"Uncia uncia (Schreber, 1775)",Animalia,Chordata,Carnivora,Felidae,Uncia,Uncia uncia,Panthera,uncia,SPECIES,SYNONYM,VU,NA,NA,NA,2016,1,29,2016-01-29,NA,2021-12-02T15:33:38.208+00:00,https://www.ebi.ac.uk/ena/browser/view/KX859291,http://creativecommons.org/licenses/by/4.0/legalcode,TRUE,WGS84,Mammalia,MN,Mongolia,NA,KX859291,NA,NA,NA,NA,NA,NA,3348306562,KX859291,ASV:cb6cfa3a1f20444f85934fdc386dc98a,MGL-161,Bayarlkhagva Damdin,NA,NA,Shar Setev,NA,NA,"Panthera uncia voucher MGL-161 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial.",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.ebi.ac.uk/ena/browser/view/Taxon:29064,https://www.ebi.ac.uk/ena/browser/api/embl/KX859291,NA
"Panthera uncia (Schreber, 1775)",77.504352,34.032847,cdround,gbif,1677291919,"Panthera uncia (Schreber, 1775)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T04:57:49.459+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,5787213,1,44,359,732,9703,2435237,2435238,2435238,"Uncia uncia (Schreber, 1775)",Animalia,Chordata,Carnivora,Felidae,Uncia,Uncia uncia,Panthera,uncia,SPECIES,SYNONYM,VU,2017-10-12T21:09:01,28874,Jammu and Kashmir,2016,2,16,2016-02-16,2021-10-30T16:05:31.000+00:00,2021-12-08T04:57:49.459+00:00,https://www.inaturalist.org/observations/8376833,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,IN,India,pfaucher,8376833,pfaucher,Coordinate uncertainty increased to 28874m to protect threatened taxon,2016/02/16 2:15 PM EST,iNaturalist research-grade observations,Observations,"Leh (Ladakh), IN-JK, IN",1677291919,https://www.inaturalist.org/observations/8376833,74831,8376833,pfaucher,iNaturalist,19:15:00Z,pfaucher,17740164,Adult,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Panthera uncia (Schreber, 1775)",78.08172,33.408791,cdround,gbif,1837743992,"Panthera uncia (Schreber, 1775)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T04:57:48.612+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,5787213,1,44,359,732,9703,2435237,2435238,2435238,"Uncia uncia (Schreber, 1775)",Animalia,Chordata,Carnivora,Felidae,Uncia,Uncia uncia,Panthera,uncia,SPECIES,SYNONYM,VU,2018-03-31T12:37:29,133224,Jammu and Kashmir,2016,3,6,2016-03-06,2021-03-01T00:06:33.000+00:00,2021-12-08T04:57:48.612+00:00,https://www.inaturalist.org/observations/10524324,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,IN,India,cnarraway,10524324,cnarraway,Coordinate uncertainty increased to 133224m to protect threatened taxon,2016/03/06 6:00 PM UTC,iNaturalist research-grade observations,Observations,"Leh (Ladakh), IN-JK, IN",1837743992,https://www.inaturalist.org/observations/10524324,74831,10524324,cnarraway,iNaturalist,NA,cnarraway,23386326,NA,Lobzang Visuddha Wildlife and Bird Club of Ladakh,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Panthera uncia (Schreber, 1775)",77.437495,34.166259,cdround,gbif,3070331694,"Panthera uncia (Schreber, 1775)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T04:58:32.384+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,5787213,1,44,359,732,9703,2435237,2435238,2435238,"Uncia uncia (Schreber, 1775)",Animalia,Chordata,Carnivora,Felidae,Uncia,Uncia uncia,Panthera,uncia,SPECIES,SYNONYM,VU,2019-09-13T22:20:53,28874,Jammu and Kashmir,2016,3,4,2016-03-04,2021-10-01T18:10:20.000+00:00,2021-12-08T04:58:32.384+00:00,https://www.inaturalist.org/observations/32666595,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,IN,India,Sheelagh Halsey,32666595,sahalsey,Coordinate uncertainty increased to 28874m to protect threatened taxon,2016/03/04 4:08 PM GMT,iNaturalist research-grade observations,Observations,"Leh (Ladakh), IN-JK, IN",3070331694,https://www.inaturalist.org/observations/32666595,74831,32666595,Sheelagh Halsey,iNaturalist,16:08:00Z,Sheelagh Halsey,70784595,Adult,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
